['CondUnitBaseType_CondensingUnit', 'CondUnitBaseTypeDescription', 'sysname', '256', '0/0']
['CondUnitBaseType_CondensingUnit', 'CondUnitBaseTypeConfig', 'nvarchar', '8000', '0/0']
['CondUnitBaseType_CondensingUnit', 'CondUnitBaseTypeConfig', 'sysname', '256', '0/0']
['CondUnitCabinetSize_CondensingUnit', 'CondUnitCabinetSizeID', 'int', '4', 'Oct-00']
['CondUnitCabinetSize_CondensingUnit', 'MinimumCabinetSize', 'nvarchar', '8000', '0/0']
['CondUnitCabinetSize_CondensingUnit', 'MinimumCabinetSize', 'sysname', '256', '0/0']
['CondUnitCabinetSize_CondensingUnit', 'FeatureValue', 'nvarchar', '8000', '0/0']
['CondUnitCabinetSize_CondensingUnit', 'FeatureValue', 'sysname', '256', '0/0']
['CondUnitCoatingPricing_CondensingUnit', 'CondUnitCoatingPricingID', 'int', '4', 'Oct-00']
['CondUnitCoatingPricing_CondensingUnit', 'CondUnitModelFamily', 'nvarchar', '8000', '0/0']
['CondUnitCoatingPricing_CondensingUnit', 'CondUnitModelFamily', 'sysname', '256', '0/0']
['CondUnitCoatingPricing_CondensingUnit', 'CompModelandAppl', 'nvarchar', '8000', '0/0']
['CondUnitCoatingPricing_CondensingUnit', 'CompModelandAppl', 'sysname', '256', '0/0']
['CondUnitCoatingPricing_CondensingUnit', 'ElectroFinCoatingPrice', 'money', '8', '19/4']
['CondUnitCoatingPricing_CondensingUnit', 'PolyesterFinCoatingPrice', 'money', '8', '19/4']
['CondUnitCoatingPricing_CondensingUnit', 'CopperFinPrice', 'money', '8', '19/4']
['CondUnitControlOptionsConfig_CondensingUnit', 'CondUnitControlOptionsConfigID', 'int', '4', 'Oct-00']
['CondUnitControlOptionsConfig_CondensingUnit', 'CondUnitControlOptionsDescription', 'nvarchar', '8000', '0/0']
['CondUnitControlOptionsConfig_CondensingUnit', 'CondUnitControlOptionsDescription', 'sysname', '256', '0/0']
['CondUnitControlOptionsConfig_CondensingUnit', 'CondUnitControlOptionsConfig', 'nvarchar', '8000', '0/0']
['CondUnitControlOptionsConfig_CondensingUnit', 'CondUnitControlOptionsConfig', 'sysname', '256', '0/0']
['CondUnitEvapoDefrost_CondensingUnit', 'CondUnitEvapoDefrostID', 'int', '4', 'Oct-00']
['CondUnitEvapoDefrost_CondensingUnit', 'Option', 'nvarchar', '8000', '0/0']
['CondUnitEvapoDefrost_CondensingUnit', 'Option', 'sysname', '256', '0/0']
['CondUnitEvapoDefrost_CondensingUnit', 'Price', 'money', '8', '19/4']
['CondUnitEvapoDefrost_CondensingUnit', 'Description', 'nvarchar', '8000', '0/0']
['CondUnitEvapoDefrost_CondensingUnit', 'Description', 'sysname', '256', '0/0']
['CondUnitEvapoDefrost_CondensingUnit', 'BaanFeature', 'nvarchar', '8000', '0/0']
['CondUnitEvapoDefrost_CondensingUnit', 'BaanFeature', 'sysname', '256', '0/0']
['CondUnitFusePricing_CondensingUnit', 'CondUnitFusePricingID', 'int', '4', 'Oct-00']
['CondUnitFusePricing_CondensingUnit', 'Amps', 'int', '4', 'Oct-00']
['CondUnitFusePricing_CondensingUnit', 'NonFusedDisConnect', 'money', '8', '19/4']
['CondUnitFusePricing_CondensingUnit', 'FusedDisconnect', 'money', '8', '19/4']
['CondUnitMechanicalOptions_CondensingUnit', 'CondUnitMechanicalOptionsID', 'int', '4', 'Oct-00']
['CondUnitMechanicalOptions_CondensingUnit', 'CondensingUnitProdLineID', 'int', '4', 'Oct-00']
['CondUnitMechanicalOptions_CondensingUnit', 'CondUnitMechanicalOption', 'nvarchar', '8000', '0/0']
['CondUnitMechanicalOptions_CondensingUnit', 'CondUnitMechanicalOption', 'sysname', '256', '0/0']
['CondUnitMechanicalOptionsAvaialability_CondensingUnit', 'CondUnitMechanicalOptionsAvaialabilityID', 'int', '4', 'Oct-00']
['CondUnitMechanicalOptionsAvaialability_CondensingUnit', 'CondUnitMechanicalOptionsID', 'int', '4', 'Oct-00']
['CondUnitMechanicalOptionsAvaialability_CondensingUnit', 'CondUnitControlOptionsConfigID', 'int', '4', 'Oct-00']
['CondUnitMechanicalOptionsAvaialability_CondensingUnit', 'UnitTypeID', 'int', '4', 'Oct-00']
['CondUnitMechanicalOptionsAvaialability_CondensingUnit', 'BaseTypeID', 'int', '4', 'Oct-00']
['CondUnitMechanicalOptionsAvaialability_CondensingUnit', 'Active', 'bit', '1', 'Jan-00']
['CondUnitOilControlBrands_CondensingUnit', 'CondUnitOilControlBrandsID', 'int', '4', 'Oct-00']
['CondUnitOilControlBrands_CondensingUnit', 'CondUnitOilControlBrandsDescription', 'nvarchar', '8000', '0/0']
['CondUnitOilControlBrands_CondensingUnit', 'CondUnitOilControlBrandsDescription', 'sysname', '256', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitOilControlOptionsID', 'int', '4', 'Oct-00']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitOilControlTypeID', 'int', '4', 'Oct-00']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitOilControlBrandsID', 'int', '4', 'Oct-00']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitCompressorVendor', 'nvarchar', '8000', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitCompressorVendor', 'sysname', '256', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'UnitTypeID', 'int', '4', 'Oct-00']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitCompressorSeries', 'nvarchar', '8000', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitCompressorSeries', 'sysname', '256', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitOilControlConfig', 'nvarchar', '8000', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitOilControlConfig', 'sysname', '256', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitOilSeparatorOption', 'nvarchar', '8000', '0/0']
['CondUnitOilControlOptions_CondensingUnit', 'CondUnitOilSeparatorOption', 'sysname', '256', '0/0']
['CondUnitOilControlType_CondensingUnit', 'CondUnitOilControlTypeID', 'int', '4', 'Oct-00']
['CondUnitOilControlType_CondensingUnit', 'CondUnitOilControlType', 'nvarchar', '8000', '0/0']
['CondUnitOilControlType_CondensingUnit', 'CondUnitOilControlType', 'sysname', '256', '0/0']
['CondUnitOptionsPricing_CondensingUnit', 'CondUnitOptionsPricingID', 'int', '4', 'Oct-00']
['CondUnitOptionsPricing_CondensingUnit', 'GeometryID', 'int', '4', 'Oct-00']
['CondUnitOptionsPricing_CondensingUnit', 'FanCleanOutDoorPrice', 'money', '8', '19/4']
['CondUnitOptionsPricing_CondensingUnit', 'PaintedHousingPrice', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'CondUnitPricingID', 'int', '4', 'Oct-00']
['CondUnitPricing_CondensingUnit', 'CondUnitModelID', 'int', '4', 'Oct-00']
['CondUnitPricing_CondensingUnit', 'VoltageTypeID', 'int', '4', 'Oct-00']
['CondUnitPricing_CondensingUnit', 'BasePrice', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'SuctFiltSealed', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'ReplaceableSuctFilt', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'SuctAccumulator', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'OilSeparator', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'HeatedandInsulReceiver', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'PressureFanCycling', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'Warranty', 'money', '8', '19/4']
['CondUnitPricing_CondensingUnit', 'HSeriesCondenserID', 'int', '4', 'Oct-00']
['CondUnitPricing_CondensingUnit', 'VoltageCode', 'nchar', '8000', '0/0']
['CondUnitReceiverCapacity_CondensingUnit', 'CondUnitReceiverCapacityID', 'int', '4', 'Oct-00']
['CondUnitReceiverCapacity_CondensingUnit', 'ReceiverSizeID', 'int', '4', 'Oct-00']
['CondUnitReceiverCapacity_CondensingUnit', 'RefrigerantTypeID', 'int', '4', 'Oct-00']
['CondUnitReceiverCapacity_CondensingUnit', 'ReceiverCapacity', 'decimal', '17', '38/38']
['CondUnitReceiverSize_CondensingUnit', 'CondUnitReceiverSizeID', 'int', '4', 'Oct-00']
['CondUnitReceiverSize_CondensingUnit', 'CondUnitReceiverSize', 'nvarchar', '8000', '0/0']
['CondUnitReceiverSize_CondensingUnit', 'CondUnitReceiverSize', 'sysname', '256', '0/0']
['CondUnitReceiverSize_CondensingUnit', 'CondensingUnitProdLineID', 'int', '4', 'Oct-00']
['CondUnitReceiverSize_CondensingUnit', 'CondUnitReceiverSizeDescription', 'nvarchar', '8000', '0/0']
['CondUnitReceiverSize_CondensingUnit', 'CondUnitReceiverSizeDescription', 'sysname', '256', '0/0']
['CondUnitRefrigerationType_CondensingUnit', 'CondUnitRefrigerationTypeID', 'int', '4', 'Oct-00']
['CondUnitRefrigerationType_CondensingUnit', 'FeatureValue', 'nvarchar', '8000', '0/0']
['CondUnitRefrigerationType_CondensingUnit', 'FeatureValue', 'sysname', '256', '0/0']
['CondUnitRefrigerationType_CondensingUnit', 'RefrigerantType', 'nvarchar', '8000', '0/0']
['CondUnitRefrigerationType_CondensingUnit', 'RefrigerantType', 'sysname', '256', '0/0']
['CondUnitRefrigerationType_CondensingUnit', 'RefrigerantDescription', 'nvarchar', '8000', '0/0']
['CondUnitRefrigerationType_CondensingUnit', 'RefrigerantDescription', 'sysname', '256', '0/0']
['HSeriesCompressorXref_CondensingUnit', 'HSeriesCompressorXrefID', 'int', '4', 'Oct-00']
['HSeriesCompressorXref_CondensingUnit', 'CondUnitModelID', 'int', '4', 'Oct-00']
['HSeriesCompressorXref_CondensingUnit', 'VoltageID', 'int', '4', 'Oct-00']
['HSeriesCompressorXref_CondensingUnit', 'CompressorModelID', 'int', '4', 'Oct-00']
['HSeriesCompressorXref_CondensingUnit', 'BasePrice', 'money', '8', '19/4']
['HSeriesCompressorXref_CondensingUnit', 'WarrantyPrice', 'money', '8', '19/4']
['HSeriesCondenserCapacity_CondensingUnit', 'HSeriesCondCapacityID', 'int', '4', 'Oct-00']
['HSeriesCondenserCapacity_CondensingUnit', 'HSeriesCondenserModelID', 'int', '4', 'Oct-00']
['HSeriesCondenserCapacity_CondensingUnit', 'RefrigerantTypeID', 'int', '4', 'Oct-00']
['HSeriesCondenserCapacity_CondensingUnit', 'HSCondenserCapacity', 'decimal', '17', '38/38']
['HSeriesCondenserCapacity_CondensingUnit', 'HSHighEffCondenserCapacity', 'decimal', '17', '38/38']
['HSeriesCondenserCapacity_CondensingUnit', 'SummerCharge', 'int', '4', 'Oct-00']
['HSeriesCondenserCapacity_CondensingUnit', 'WinterCharge', 'int', '4', 'Oct-00']
['HSeriesCondenserModel_CondensingUnit', 'HSeriesCondenserModelID', 'int', '4', 'Oct-00']
['HSeriesCondenserModel_CondensingUnit', 'HSeriesCondenserSize', 'nchar', '8000', '0/0']
['HSeriesCondenserModel_CondensingUnit', 'HSeriesCondenserDesc', 'nvarchar', '8000', '0/0']
['HSeriesCondenserModel_CondensingUnit', 'HSeriesCondenserDesc', 'sysname', '256', '0/0']
['HSeriesCondenserModel_CondensingUnit', 'CabinetSizeID', 'int', '4', 'Oct-00']
['HSeriesCondenserModel_CondensingUnit', 'HSeriesCondenserFanQty', 'int', '4', 'Oct-00']
['HSeriesCondenserModel_CondensingUnit', 'HSeriesCondenserRowsofPiping', 'int', '4', 'Oct-00']
['HSeriesCondenserModel_CondensingUnit', 'HSeriesCondenserLiquidLineSize', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'HSeriesCondenserXrefID', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'CondUnitModelID', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'CompressorModelID', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'HSCondenserID', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'RefrigerantID', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'Available', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'Standard', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'UnitTypeID', 'int', '4', 'Oct-00']
['HSeriesCondenserXref_CondensingUnit', 'UnitType', 'nvarchar', '8000', '0/0']
['HSeriesCondenserXref_CondensingUnit', 'UnitType', 'sysname', '256', '0/0']
['HSeriesCondenserXref_CondensingUnit', 'Application', 'nvarchar', '8000', '0/0']
['HSeriesCondenserXref_CondensingUnit', 'Application', 'sysname', '256', '0/0']
['HSeriesCondenserXref_CondensingUnit', 'AC', 'nvarchar', '8000', '0/0']
['HSeriesCondenserXref_CondensingUnit', 'AC', 'sysname', '256', '0/0']
['HSeriesCondenserXref_CondensingUnit', 'DOEPassOrFail', 'bit', '1', 'Jan-00']
['HSeriesCondenserXref_CondensingUnit', 'AWEFRating', 'decimal', '17', '38/38']
['HSeriesCondenserXref_CondensingUnit', 'AWEFMin', 'decimal', '17', '38/38']
['HSeriesCondenserXref_CondensingUnit', 'StdReceiverID', 'int', '4', 'Oct-00']
['HSeriesDefrostTimerOptions_CondensingUnit', 'HSeriesDefrostTimerOptionsID', 'int', '4', 'Oct-00']
['HSeriesDefrostTimerOptions_CondensingUnit', 'HSeriesDefrostTimerConfig', 'nvarchar', '8000', '0/0']
['HSeriesDefrostTimerOptions_CondensingUnit', 'HSeriesDefrostTimerConfig', 'sysname', '256', '0/0']
['HSeriesFinMaterial_CondensingUnit', 'HSeriesFinMaterialID', 'int', '4', 'Oct-00']
['HSeriesFinMaterial_CondensingUnit', 'UnitTypeID', 'int', '4', 'Oct-00']
['HSeriesFinMaterial_CondensingUnit', 'FinMaterialLetterCode', 'nvarchar', '8000', '0/0']
['HSeriesFinMaterial_CondensingUnit', 'FinMaterialLetterCode', 'sysname', '256', '0/0']
['HSeriesFinMaterial_CondensingUnit', 'FinMaterialDescription', 'nvarchar', '8000', '0/0']
['HSeriesFinMaterial_CondensingUnit', 'FinMaterialDescription', 'sysname', '256', '0/0']
['HSeriesFinMaterial_CondensingUnit', 'Standard', 'int', '4', 'Oct-00']
['HSeriesHighEffAWEF_CondensingUnit', 'HSeriesHighEffAWEFnewID', 'int', '4', 'Oct-00']
['HSeriesHighEffAWEF_CondensingUnit', 'UnitType', 'nvarchar', '8000', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'UnitType', 'sysname', '256', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'CompressorModelID', 'int', '4', 'Oct-00']
['HSeriesHighEffAWEF_CondensingUnit', 'CompressorModel', 'nvarchar', '8000', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'CompressorModel', 'sysname', '256', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'Application', 'nvarchar', '8000', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'Application', 'sysname', '256', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'RefrigerantType', 'nvarchar', '8000', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'RefrigerantType', 'sysname', '256', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'CondenserSelect', 'int', '4', 'Oct-00']
['HSeriesHighEffAWEF_CondensingUnit', 'AC', 'nvarchar', '8000', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'AC', 'sysname', '256', '0/0']
['HSeriesHighEffAWEF_CondensingUnit', 'DOEPassOrFail', 'bit', '1', 'Jan-00']
['HSeriesHighEffAWEF_CondensingUnit', 'AWEFRating', 'decimal', '17', '38/38']
['HSeriesHighEffAWEF_CondensingUnit', 'AWEFMin', 'decimal', '17', '38/38']
['HSeriesHighEffAWEF_CondensingUnit', 'UnitTypeID', 'int', '4', 'Oct-00']
['HSeriesMainProtection_CondensingUnit', 'MainProtectionID', 'int', '4', 'Oct-00']
['HSeriesMainProtection_CondensingUnit', 'MainProtectionDescription', 'varchar', '8000', '0/0']
['HSeriesMainProtection_CondensingUnit', 'ProtectionTypeDescription', 'varchar', '8000', '0/0']
['HSeriesMainProtection_CondensingUnit', 'MainProtection', 'varchar', '8000', '0/0']
['HSeriesMainProtection_CondensingUnit', 'ProtectionType', 'varchar', '8000', '0/0']
['HSeriesWeight_CondensingUnit', 'HSeriesWeightID', 'int', '4', 'Oct-00']
['HSeriesWeight_CondensingUnit', 'CompressorVendorLetterCode', 'nvarchar', '8000', '0/0']
['HSeriesWeight_CondensingUnit', 'CompressorVendorLetterCode', 'sysname', '256', '0/0']
['HSeriesWeight_CondensingUnit', 'CabinetSizeID', 'int', '4', 'Oct-00']
['HSeriesWeight_CondensingUnit', 'UnitWeight', 'decimal', '17', '38/38']
['HSeriesWeight_CondensingUnit', 'CompressorVendorID', 'int', '4', 'Oct-00']
['LiqODSize_CondensingUnit', 'LiqODSizeID', 'int', '4', 'Oct-00']
['LiqODSize_CondensingUnit', 'FeatureValue', 'nvarchar', '8000', '0/0']
['LiqODSize_CondensingUnit', 'FeatureValue', 'sysname', '256', '0/0']
['LiqODSize_CondensingUnit', 'LiqODSizeDescription', 'nvarchar', '8000', '0/0']
['LiqODSize_CondensingUnit', 'LiqODSizeDescription', 'sysname', '256', '0/0']
['ReceiverSize_CondensingUnit', 'ReceiverSizeID', 'int', '4', 'Oct-00']
['ReceiverSize_CondensingUnit', 'ReceiverSize', 'nvarchar', '8000', '0/0']
['ReceiverSize_CondensingUnit', 'ReceiverSize', 'sysname', '256', '0/0']
['ReceiverSize_CondensingUnit', 'R22Capacity', 'float', '8', '53/0']
['ReceiverSize_CondensingUnit', 'R404Aor507', 'float', '8', '53/0']
['ReceiverSize_CondensingUnit', 'R404Aor507Capacity', 'float', '8', '53/0']
['ReceiverSize_CondensingUnit', 'R448ACapacity', 'float', '8', '53/0']
['ReceiverSize_CondensingUnit', 'UpgradePrice', 'int', '4', 'Oct-00']
['ReceiverSize_CondensingUnit', 'CondensingUnitProdLineID', 'int', '4', 'Oct-00']
['ReceiverSize_CondensingUnit', 'ReceiverSizeDescription', 'nvarchar', '8000', '0/0']
['ReceiverSize_CondensingUnit', 'ReceiverSizeDescription', 'sysname', '256', '0/0']
['ReceiverSize_CondensingUnit', 'ReceiverTypeID', 'int', '4', 'Oct-00']
['ReceiverSizeXref_CondensingUnit', 'ReceiverXrefID', 'int', '4', 'Oct-00']
['ReceiverSizeXref_CondensingUnit', 'CondUnitModelID', 'int', '4', 'Oct-00']
['ReceiverSizeXref_CondensingUnit', 'ReceiverSizeID', 'int', '4', 'Oct-00']
['ReceiverSizeXref_CondensingUnit', 'Available', 'int', '4', 'Oct-00']
['ReceiverSizeXref_CondensingUnit', 'Standard', 'int', '4', 'Oct-00']
['ReceiverSizeXref_CondensingUnit', 'HSeriesCondenserID', 'int', '4', 'Oct-00']
['ReceiverUpsizePricing_CondensingUnit', 'ReceiverUpsizePricingID', 'int', '4', 'Oct-00']
['ReceiverUpsizePricing_CondensingUnit', 'StandardReceiverID', 'int', '4', 'Oct-00']
['ReceiverUpsizePricing_CondensingUnit', 'UpsizeReceiverID', 'int', '4', 'Oct-00']
['ReceiverUpsizePricing_CondensingUnit', 'UpsizePriceAdder', 'money', '8', '19/4']
['ReceiverUpsizePricing_CondensingUnit', 'RcvrUpsizeValidValues', 'nvarchar', '8000', '0/0']
['ReceiverUpsizePricing_CondensingUnit', 'RcvrUpsizeValidValues', 'sysname', '256', '0/0']
['RefrigerantType_CondensingUnit', 'RefrigerantTypeID', 'int', '4', 'Oct-00']
['RefrigerantType_CondensingUnit', 'RefrigerantType', 'nchar', '8000', '0/0']
