165,F,Exempt,0
165,P,Exempt,0
165,Q,Exempt,0
165,R,Exempt,0
165,S,Exempt,0
165,T,Exempt,0
146,F,Exempt,0
146,P,Exempt,0
146,Q,Exempt,0
146,R,Exempt,0
146,S,Exempt,0
146,T,Exempt,0
136,F,Exempt,0
136,P,Exempt,0
136,Q,Exempt,0
136,R,Exempt,0
136,S,Exempt,0
136,T,Exempt,0
166,F,Exempt,0
166,P,Exempt,0
166,Q,Exempt,0
166,R,Exempt,0
166,S,Exempt,0
166,T,Exempt,0
156,F,Exempt,0
156,P,Exempt,0
156,Q,Exempt,0
156,R,Exempt,0
156,S,Exempt,0
156,T,Exempt,0
172,F,Exempt,0
172,P,Exempt,0
172,Q,Exempt,0
172,R,Exempt,0
172,S,Exempt,0
172,T,Exempt,0
137,F,Exempt,0
137,P,Exempt,0
137,Q,Exempt,0
137,R,Exempt,0
137,S,Exempt,0
137,T,Exempt,0
157,F,Exempt,0
157,P,Exempt,0
157,Q,Exempt,0
157,R,Exempt,0
157,S,Exempt,0
157,T,Exempt,0
170,F,Exempt,0
170,P,Exempt,0
170,Q,Exempt,0
170,R,Exempt,0
170,S,Exempt,0
170,T,Exempt,0
138,F,Exempt,0
138,P,Exempt,0
138,Q,Exempt,0
138,R,Exempt,0
138,S,Exempt,0
138,T,Exempt,0
158,F,Exempt,0
158,P,Exempt,0
158,Q,Exempt,0
158,R,Exempt,0
158,S,Exempt,0
158,T,Exempt,0
311,F,PASS,7.815
311,P,PASS,7.784
311,Q,PASS,7.87
311,R,PASS,7.863
311,S,PASS,7.864
311,T,PASS,7.862
331,F,PASS,8.82
331,P,PASS,8.692
331,Q,PASS,8.711
331,R,PASS,8.772
331,S,PASS,8.841
331,T,PASS,8.785
312,F,PASS,8.637
312,P,PASS,8.394
312,Q,PASS,8.59
312,R,PASS,8.604
312,S,PASS,8.533
312,T,PASS,8.616
332,F,PASS,8.278
332,P,PASS,8.16
332,Q,PASS,8.185
332,R,PASS,8.223
332,S,PASS,8.292
332,T,PASS,8.235
313,F,PASS,8.268
313,P,PASS,8.098
313,Q,PASS,8.184
313,R,PASS,8.22
313,S,PASS,8.221
313,T,PASS,8.233
333,F,PASS,8.711
333,P,PASS,8.538
333,Q,PASS,8.59
333,R,PASS,8.649
333,S,PASS,8.702
333,T,PASS,8.662
351,F,PASS,8.891
351,P,PASS,8.561
351,Q,PASS,8.753
351,R,PASS,8.821
351,S,PASS,8.885
351,T,PASS,8.835
314,F,PASS,8.13
314,P,PASS,7.927
314,Q,PASS,8.08
314,R,PASS,8.096
314,S,PASS,8.038
314,T,PASS,8.109
334,F,PASS,8.941
334,P,PASS,8.721
334,Q,PASS,8.829
334,R,PASS,8.884
334,S,PASS,8.864
334,T,PASS,8.897
315,F,PASS,8.741
315,P,PASS,8.374
315,Q,PASS,8.621
315,R,PASS,8.769
315,S,PASS,8.493
315,T,PASS,8.782
335,F,PASS,8.998
335,P,PASS,8.693
335,Q,PASS,8.799
335,R,PASS,8.999
335,S,PASS,8.829
335,T,PASS,9.012
352,F,PASS,9.065
352,P,PASS,8.673
352,Q,PASS,8.908
352,R,PASS,9.085
352,S,PASS,8.804
352,T,PASS,9.098
316,F,PASS,9.124
316,P,PASS,8.713
316,Q,PASS,8.964
316,R,PASS,9.123
316,S,PASS,8.839
316,T,PASS,9.136
336,F,PASS,9.137
336,P,PASS,8.814
336,Q,PASS,8.93
336,R,PASS,9.114
336,S,PASS,8.948
336,T,PASS,9.127
327,F,PASS,3.389
327,P,PASS,3.349
327,Q,PASS,3.357
327,R,PASS,3.389
327,S,PASS,3.337
327,T,PASS,3.391
317,F,PASS,8.939
317,P,PASS,8.581
317,Q,PASS,8.747
317,R,PASS,8.907
317,S,PASS,8.713
317,T,PASS,8.92
347,F,PASS,3.317
347,P,PASS,3.31
347,Q,PASS,3.274
347,R,PASS,3.315
347,S,PASS,3.341
347,T,PASS,3.317
337,F,PASS,9.232
337,P,PASS,8.848
337,Q,PASS,9.004
337,R,PASS,9.184
337,S,PASS,8.991
337,T,PASS,9.197
318,F,PASS,8.85
318,P,PASS,8.497
318,Q,PASS,8.662
318,R,PASS,8.837
318,S,PASS,8.616
318,T,PASS,8.852
338,F,PASS,9.056
338,P,PASS,8.763
338,Q,PASS,8.812
338,R,PASS,9.014
338,S,PASS,8.894
338,T,PASS,9.03
353,F,PASS,9.159
353,P,PASS,8.794
353,Q,PASS,8.936
353,R,PASS,9.131
353,S,PASS,8.925
353,T,PASS,9.146
328,F,PASS,3.269
328,P,PASS,3.24
328,Q,PASS,3.205
328,R,PASS,3.253
328,S,PASS,3.245
328,T,PASS,3.255
348,F,PASS,3.299
348,P,PASS,3.272
348,Q,PASS,3.233
348,R,PASS,3.281
348,S,PASS,3.305
348,T,PASS,3.282
319,F,PASS,8.919
319,P,PASS,8.427
319,Q,PASS,8.725
319,R,PASS,8.86
319,S,PASS,8.547
319,T,PASS,8.875
339,F,PASS,9.01
339,P,PASS,8.599
339,Q,PASS,8.719
339,R,PASS,8.9
339,S,PASS,8.794
339,T,PASS,8.916
329,F,PASS,3.249
329,P,PASS,3.225
329,Q,PASS,3.225
329,R,PASS,3.23
329,S,PASS,3.218
329,T,PASS,3.231
349,F,PASS,3.223
349,P,PASS,3.222
349,Q,PASS,3.188
349,R,PASS,3.202
349,S,PASS,3.256
349,T,PASS,3.203
330,F,FAIL,3.15
330,P,FAIL,3.076
330,Q,FAIL,3.122
330,R,PASS,3.168
330,S,FAIL,3.061
330,T,PASS,3.171
320,F,PASS,8.957
320,P,PASS,8.38
320,Q,PASS,8.68
320,R,PASS,8.857
320,S,PASS,8.504
320,T,PASS,8.871
350,F,FAIL,3.096
350,P,FAIL,3.061
350,Q,FAIL,3.053
350,R,FAIL,3.108
350,S,FAIL,3.092
350,T,FAIL,3.11
340,F,PASS,8.921
340,P,PASS,8.43
340,Q,PASS,8.605
340,R,PASS,8.797
340,S,PASS,8.558
340,T,PASS,8.811
356,F,PASS,3.181
356,P,FAIL,3.113
356,Q,PASS,3.15
356,R,PASS,3.196
356,S,FAIL,3.127
356,T,PASS,3.198
321,F,PASS,8.896
321,P,PASS,8.488
321,Q,PASS,8.673
321,R,PASS,8.701
321,S,PASS,8.606
321,T,PASS,8.716
341,F,PASS,9.026
341,P,PASS,8.648
341,Q,PASS,8.751
341,R,PASS,8.797
341,S,PASS,8.775
341,T,PASS,8.812
354,F,PASS,9.174
354,P,PASS,8.738
354,Q,PASS,8.918
354,R,PASS,8.957
354,S,PASS,8.867
354,T,PASS,8.972
322,F,PASS,8.985
322,P,PASS,8.338
322,Q,PASS,8.748
322,R,PASS,8.825
322,S,PASS,8.454
322,T,PASS,8.839
342,F,PASS,9.141
342,P,PASS,8.535
342,Q,PASS,8.85
342,R,PASS,8.946
342,S,PASS,8.66
342,T,PASS,8.961
265,F,PASS,8.698
265,P,PASS,8.416
265,Q,PASS,8.605
265,R,PASS,8.721
265,S,PASS,7.616
265,T,PASS,8.708
285,F,PASS,9.491
285,P,PASS,9.245
285,Q,PASS,9.376
285,R,PASS,9.506
285,S,PASS,9.563
285,T,PASS,9.493
266,F,PASS,9.241
266,P,PASS,8.893
266,Q,PASS,9.14
266,R,PASS,9.306
266,S,PASS,9.162
266,T,PASS,9.288
286,F,PASS,8.792
286,P,PASS,8.619
286,Q,PASS,8.694
286,R,PASS,8.857
286,S,PASS,8.865
286,T,PASS,8.841
267,F,PASS,8.701
267,P,PASS,8.557
267,Q,PASS,8.604
267,R,PASS,8.725
267,S,PASS,8.796
267,T,PASS,8.71
287,F,PASS,9.134
287,P,PASS,9.022
287,Q,PASS,9.025
287,R,PASS,9.152
287,S,PASS,9.282
287,T,PASS,9.137
305,F,PASS,9.305
305,P,PASS,9.05
305,Q,PASS,9.19
305,R,PASS,9.318
305,S,PASS,9.468
305,T,PASS,9.304
268,F,PASS,8.627
268,P,PASS,8.473
268,Q,PASS,8.535
268,R,PASS,8.635
268,S,PASS,8.752
268,T,PASS,8.62
288,F,PASS,9.4
288,P,PASS,9.355
288,Q,PASS,9.288
288,R,PASS,9.388
288,S,PASS,9.679
288,T,PASS,9.373
269,F,PASS,9.086
269,P,PASS,8.607
269,Q,PASS,8.979
269,R,PASS,9.083
269,S,PASS,8.86
269,T,PASS,9.069
289,F,PASS,9.178
289,P,PASS,8.743
289,Q,PASS,9.063
289,R,PASS,9.158
289,S,PASS,9.052
289,T,PASS,9.147
306,F,PASS,9.363
306,P,PASS,8.868
306,Q,PASS,9.248
306,R,PASS,9.35
306,S,PASS,9.132
306,T,PASS,9.338
270,F,PASS,9.158
270,P,PASS,8.555
270,Q,PASS,9.065
270,R,PASS,9.174
270,S,PASS,8.784
270,T,PASS,9.154
290,F,PASS,9.086
290,P,PASS,8.647
290,Q,PASS,8.991
290,R,PASS,9.095
290,S,PASS,8.872
290,T,PASS,9.076
281,F,PASS,3.212
281,P,PASS,3.313
281,Q,FAIL,2.827
281,R,FAIL,3.135
281,S,FAIL,2.795
281,T,FAIL,3.134
271,F,PASS,9.051
271,P,PASS,8.584
271,Q,PASS,8.943
271,R,PASS,9.045
271,S,PASS,8.805
271,T,PASS,9.034
301,F,FAIL,3.133
301,P,PASS,3.283
301,Q,FAIL,3.105
301,R,FAIL,3.061
301,S,PASS,3.374
301,T,FAIL,3.061
291,F,PASS,9.294
291,P,PASS,8.82
291,Q,PASS,9.18
291,R,PASS,9.28
291,S,PASS,9.049
291,T,PASS,9.269
272,F,PASS,8.918
272,P,PASS,8.469
272,Q,PASS,8.813
272,R,PASS,8.936
272,S,PASS,8.691
272,T,PASS,8.921
292,F,PASS,9.131
292,P,PASS,8.79
292,Q,PASS,9.016
292,R,PASS,9.147
292,S,PASS,9.016
292,T,PASS,9.132
307,F,PASS,9.237
307,P,PASS,8.793
307,Q,PASS,9.123
307,R,PASS,9.254
307,S,PASS,9.025
307,T,PASS,9.239
282,F,PASS,3.188
282,P,PASS,3.236
282,Q,FAIL,3.15
282,R,FAIL,3.14
282,S,PASS,3.317
282,T,FAIL,3.141
302,F,PASS,3.216
302,P,PASS,3.274
302,Q,PASS,3.178
302,R,PASS,3.168
302,S,PASS,3.379
302,T,PASS,3.169
273,F,PASS,8.97
273,P,PASS,8.751
273,Q,PASS,8.871
273,R,PASS,8.99
273,S,PASS,9.037
273,T,PASS,8.982
293,F,PASS,8.951
293,P,PASS,8.844
293,Q,PASS,8.844
293,R,PASS,8.962
293,S,PASS,9.231
293,T,PASS,8.957
283,F,FAIL,3.121
283,P,PASS,3.179
283,Q,FAIL,3.082
283,R,FAIL,3.081
283,S,PASS,3.228
283,T,FAIL,3.08
303,F,FAIL,3.084
303,P,PASS,3.182
303,Q,FAIL,3.046
303,R,FAIL,3.047
303,S,PASS,3.257
303,T,FAIL,3.045
284,F,FAIL,3.003
284,P,FAIL,2.878
284,Q,FAIL,3.019
284,R,FAIL,3.006
284,S,FAIL,2.974
284,T,FAIL,3.007
274,F,PASS,9.029
274,P,PASS,8.635
274,Q,PASS,8.928
274,R,PASS,9.066
274,S,PASS,8.938
274,T,PASS,9.05
304,F,FAIL,2.941
304,P,FAIL,2.849
304,Q,FAIL,2.955
304,R,FAIL,2.946
304,S,FAIL,2.961
304,T,FAIL,2.947
294,F,PASS,8.927
294,P,PASS,8.668
294,Q,PASS,8.824
294,R,PASS,8.962
294,S,PASS,8.938
294,T,PASS,8.948
310,F,FAIL,3.028
310,P,FAIL,2.909
310,Q,FAIL,3.044
310,R,FAIL,3.032
310,S,FAIL,3.023
310,T,FAIL,3.033
275,F,PASS,8.829
275,P,PASS,8.668
275,Q,PASS,8.73
275,R,PASS,8.852
275,S,PASS,8.925
275,T,PASS,8.838
295,F,PASS,8.866
295,P,PASS,8.807
295,Q,PASS,8.762
295,R,PASS,8.884
295,S,PASS,9.071
295,T,PASS,8.871
308,F,PASS,9.06
308,P,PASS,8.919
308,Q,PASS,8.954
308,R,PASS,9.08
308,S,PASS,9.187
308,T,PASS,9.065
276,F,PASS,8.915
276,P,PASS,8.428
276,Q,PASS,8.817
276,R,PASS,8.944
276,S,PASS,8.702
276,T,PASS,8.927
296,F,PASS,9.003
296,P,PASS,8.612
296,Q,PASS,8.899
296,R,PASS,9.026
296,S,PASS,8.893
296,T,PASS,9.011
357,F,PASS,7.936
357,P,PASS,7.906
357,Q,PASS,7.991
357,R,PASS,7.981
357,S,PASS,7.986
357,T,PASS,7.981
377,F,PASS,8.915
377,P,PASS,8.792
377,Q,PASS,8.799
377,R,PASS,8.865
377,S,PASS,8.935
377,T,PASS,8.879
358,F,PASS,8.743
358,P,PASS,8.535
358,Q,PASS,8.674
358,R,PASS,8.709
358,S,PASS,8.669
358,T,PASS,8.722
378,F,PASS,8.364
378,P,PASS,8.267
378,Q,PASS,8.252
378,R,PASS,8.307
378,S,PASS,8.394
378,T,PASS,8.321
359,F,PASS,8.364
359,P,PASS,8.217
359,Q,PASS,8.261
359,R,PASS,8.314
359,S,PASS,8.335
359,T,PASS,8.327
379,F,PASS,8.794
379,P,PASS,8.642
379,Q,PASS,8.657
379,R,PASS,8.731
379,S,PASS,8.802
379,T,PASS,8.745
397,F,PASS,8.969
397,P,PASS,8.662
397,Q,PASS,8.814
397,R,PASS,8.899
397,S,PASS,8.98
397,T,PASS,8.913
360,F,PASS,8.125
360,P,PASS,7.922
360,Q,PASS,8.076
360,R,PASS,8.091
360,S,PASS,8.032
360,T,PASS,8.103
380,F,PASS,8.935
380,P,PASS,8.714
380,Q,PASS,8.824
380,R,PASS,8.878
380,S,PASS,8.856
380,T,PASS,8.892
361,F,PASS,8.888
361,P,PASS,8.545
361,Q,PASS,8.75
361,R,PASS,8.914
361,S,PASS,8.66
361,T,PASS,8.927
381,F,PASS,9.12
381,P,PASS,8.837
381,Q,PASS,8.906
381,R,PASS,9.121
381,S,PASS,8.968
381,T,PASS,9.134
398,F,PASS,9.205
398,P,PASS,8.837
398,Q,PASS,9.032
398,R,PASS,9.224
398,S,PASS,8.964
398,T,PASS,9.237
362,F,PASS,9.149
362,P,PASS,8.736
362,Q,PASS,8.976
362,R,PASS,9.147
362,S,PASS,8.855
362,T,PASS,9.16
382,F,PASS,9.154
382,P,PASS,8.829
382,Q,PASS,8.937
382,R,PASS,9.135
382,S,PASS,8.955
382,T,PASS,9.148
373,F,PASS,3.351
373,P,PASS,3.37
373,Q,PASS,3.341
373,R,PASS,3.35
373,S,PASS,3.36
373,T,PASS,3.352
363,F,PASS,9.104
363,P,PASS,8.713
363,Q,PASS,8.893
363,R,PASS,9.125
363,S,PASS,8.833
363,T,PASS,9.138
393,F,PASS,3.281
393,P,PASS,3.327
393,Q,PASS,3.251
393,R,PASS,3.278
393,S,PASS,3.36
393,T,PASS,3.28
383,F,PASS,9.389
383,P,PASS,8.977
383,Q,PASS,9.143
383,R,PASS,9.402
383,S,PASS,9.108
383,T,PASS,9.415
364,F,PASS,8.879
364,P,PASS,8.606
364,Q,PASS,8.713
364,R,PASS,8.836
364,S,PASS,8.726
364,T,PASS,8.85
384,F,PASS,9.08
384,P,PASS,8.856
384,Q,PASS,8.858
384,R,PASS,9.01
384,S,PASS,8.987
384,T,PASS,9.025
399,F,PASS,9.188
399,P,PASS,8.899
399,Q,PASS,8.988
399,R,PASS,9.13
399,S,PASS,9.029
399,T,PASS,9.145
374,F,PASS,3.266
374,P,PASS,3.28
374,Q,PASS,3.255
374,R,PASS,3.249
374,S,PASS,3.289
374,T,PASS,3.25
394,F,PASS,3.296
394,P,PASS,3.311
394,Q,PASS,3.28
394,R,PASS,3.276
394,S,PASS,3.343
394,T,PASS,3.278
365,F,PASS,9.011
365,P,PASS,8.622
365,Q,PASS,8.843
365,R,PASS,8.945
365,S,PASS,8.739
365,T,PASS,8.96
385,F,PASS,9.072
385,P,PASS,8.732
385,Q,PASS,8.785
385,R,PASS,8.957
385,S,PASS,8.934
385,T,PASS,8.972
375,F,PASS,3.23
375,P,PASS,3.212
375,Q,PASS,3.213
375,R,PASS,3.208
375,S,PASS,3.207
375,T,PASS,3.21
395,F,PASS,3.204
395,P,FAIL,2.954
395,Q,PASS,3.175
395,R,PASS,3.18
395,S,PASS,3.242
395,T,PASS,3.182
376,F,FAIL,3.113
376,P,FAIL,3.081
376,Q,FAIL,3.087
376,R,FAIL,3.079
376,S,FAIL,3.07
376,T,FAIL,3.08
366,F,PASS,9.208
366,P,PASS,8.717
366,Q,PASS,9.007
366,R,PASS,9.096
366,S,PASS,8.837
366,T,PASS,9.145
396,F,FAIL,3.06
396,P,FAIL,3.057
396,Q,FAIL,3.018
396,R,FAIL,3.023
396,S,FAIL,3.088
396,T,FAIL,3.024
386,F,PASS,9.135
386,P,PASS,8.723
386,Q,PASS,8.886
386,R,PASS,8.999
386,S,PASS,8.846
386,T,PASS,9.072
402,F,FAIL,3.145
402,P,FAIL,3.116
402,Q,FAIL,3.115
402,R,FAIL,3.109
402,S,FAIL,3.134
402,T,FAIL,3.11
367,F,PASS,8.975
367,P,PASS,8.603
367,Q,PASS,8.776
367,R,PASS,8.775
367,S,PASS,8.719
367,T,PASS,8.79
387,F,PASS,9.09
387,P,PASS,8.746
387,Q,PASS,8.837
387,R,PASS,8.857
387,S,PASS,8.87
387,T,PASS,8.872
400,F,PASS,9.247
400,P,PASS,8.848
400,Q,PASS,9.016
400,R,PASS,9.027
400,S,PASS,8.974
400,T,PASS,9.042
368,F,PASS,9.16
368,P,PASS,8.586
368,Q,PASS,8.921
368,R,PASS,8.893
368,S,PASS,8.696
368,T,PASS,8.908
388,F,PASS,9.285
388,P,PASS,8.728
388,Q,PASS,8.995
388,R,PASS,8.987
388,S,PASS,8.858
388,T,PASS,9.003
43,F,PASS,8.737
43,P,PASS,8.371
43,Q,PASS,8.617
43,R,PASS,8.765
43,S,PASS,8.489
43,T,PASS,8.777
58,F,PASS,8.578
58,P,PASS,8.327
58,Q,PASS,8.384
58,R,PASS,8.572
58,S,PASS,8.451
58,T,PASS,8.585
73,F,PASS,9.06
73,P,PASS,8.671
73,Q,PASS,8.903
73,R,PASS,9.08
73,S,PASS,8.801
73,T,PASS,9.092
54,F,PASS,3.633
54,P,PASS,3.598
54,Q,PASS,3.592
54,R,PASS,3.634
54,S,PASS,3.582
54,T,PASS,3.637
44,F,PASS,8.576
44,P,PASS,8.272
44,Q,PASS,8.391
44,R,PASS,8.543
44,S,PASS,8.392
44,T,PASS,8.556
69,F,PASS,3.432
69,P,PASS,3.45
69,Q,PASS,3.371
69,R,PASS,3.432
69,S,PASS,3.471
69,T,PASS,3.434
59,F,PASS,9.086
59,P,PASS,8.765
59,Q,PASS,8.836
59,R,PASS,9.022
59,S,PASS,8.907
59,T,PASS,9.036
74,F,PASS,9.297
74,P,PASS,8.848
74,Q,PASS,9.017
74,R,PASS,9.217
74,S,PASS,9.108
74,T,PASS,9.231
45,F,PASS,8.515
45,P,PASS,8.207
45,Q,PASS,8.331
45,R,PASS,8.5
45,S,PASS,8.317
45,T,PASS,8.515
60,F,PASS,9.053
60,P,PASS,8.76
60,Q,PASS,8.809
60,R,PASS,9.012
60,S,PASS,8.891
60,T,PASS,9.027
75,F,PASS,9.278
75,P,PASS,8.977
75,Q,PASS,9.007
75,R,PASS,9.224
75,S,PASS,9.118
75,T,PASS,9.24
55,F,PASS,3.401
55,P,PASS,3.392
55,Q,PASS,3.323
55,R,PASS,3.386
55,S,PASS,3.386
