280,7.6,PASS
281,7.6,PASS
282,7.6,PASS
283,7.6,PASS
284,7.6,PASS
285,7.6,PASS
286,7.6,PASS
287,7.6,PASS
288,7.6,PASS
289,0,Exempt
290,0,Exempt
291,0,Exempt
292,0,Exempt
293,0,Exempt
294,0,Exempt
295,0,Exempt
296,0,Exempt
297,0,Exempt
298,0,Exempt
299,0,Exempt
300,0,Exempt
301,0,Exempt
302,0,Exempt
303,0,Exempt
304,0,Exempt
305,0,Exempt
306,0,Exempt
307,0,Exempt
308,0,Exempt
309,0,Exempt
310,0,Exempt
311,0,Exempt
312,0,Exempt
313,0,Exempt
314,0,Exempt
315,0,Exempt
316,0,Exempt
317,0,Exempt
318,0,Exempt
319,0,Exempt
320,0,Exempt
321,0,Exempt
322,0,Exempt
323,0,Exempt
324,0,Exempt
325,0,Exempt
326,0,Exempt
327,0,Exempt
328,0,Exempt
329,0,Exempt
330,0,Exempt
331,0,Exempt
332,0,Exempt
333,0,Exempt
334,0,Exempt
335,0,Exempt
336,0,Exempt
337,0,Exempt
338,0,Exempt
339,0,Exempt
340,0,Exempt
341,0,Exempt
342,0,Exempt
343,0,Exempt
344,0,Exempt
345,0,Exempt
346,0,Exempt
347,0,Exempt
348,0,Exempt
349,0,Exempt
350,0,Exempt
351,0,Exempt
352,0,Exempt
353,0,Exempt
354,0,Exempt
355,0,Exempt
356,0,Exempt
357,0,Exempt
358,0,Exempt
359,0,Exempt
360,0,Exempt
361,0,Exempt
362,0,Exempt
363,0,Exempt
364,0,Exempt
365,0,Exempt
366,0,Exempt
367,0,Exempt
368,0,Exempt
369,0,Exempt
370,0,Exempt
371,0,Exempt
372,0,Exempt
373,7.6,PASS
374,7.6,PASS
375,7.6,PASS
376,7.6,PASS
377,7.6,PASS
378,7.6,PASS
379,7.6,PASS
380,7.6,PASS
381,7.6,PASS
382,7.6,PASS
383,7.6,PASS
384,7.6,PASS
385,7.6,PASS
386,7.6,PASS
387,7.6,PASS
388,7.6,PASS
389,7.6,PASS
390,7.6,PASS
391,7.6,PASS
392,7.6,PASS
393,7.6,PASS
394,7.6,PASS
395,7.6,PASS
396,7.6,PASS
397,7.6,PASS
398,7.6,PASS
399,7.6,PASS
400,7.6,PASS
401,7.6,PASS
402,7.6,PASS
403,7.6,PASS
404,7.6,PASS
405,7.6,PASS
406,7.6,PASS
407,7.6,PASS
408,7.6,PASS
409,7.6,PASS
410,7.6,PASS
411,7.6,PASS
412,7.6,PASS
413,7.6,PASS
414,7.6,PASS
415,7.6,PASS
416,7.6,PASS
417,7.6,PASS
418,7.6,PASS
419,7.6,PASS
420,7.6,PASS
421,7.6,PASS
422,7.6,PASS
423,7.6,PASS
424,7.6,PASS
425,7.6,PASS
426,7.6,PASS
427,7.6,PASS
428,7.6,PASS
429,7.6,PASS
430,7.6,PASS
431,7.6,PASS
432,7.6,PASS
433,7.6,PASS
434,7.6,PASS
435,7.6,PASS
436,7.6,PASS
437,7.6,PASS
438,7.6,PASS
439,7.6,PASS
440,7.6,PASS
441,7.6,PASS
442,7.6,PASS
443,7.6,PASS
444,7.6,PASS
445,7.6,PASS
446,7.6,PASS
447,7.6,PASS
448,7.6,PASS
449,7.6,PASS
450,7.6,PASS
451,7.6,PASS
452,7.6,PASS
453,7.6,PASS
454,7.6,PASS
455,7.6,PASS
456,7.6,PASS
457,7.6,PASS
458,7.6,PASS
459,7.6,PASS
460,7.6,PASS
461,7.6,PASS
462,7.6,PASS
463,7.6,PASS
464,7.6,PASS
465,7.6,PASS
466,7.6,PASS
467,7.6,PASS
468,7.6,PASS
469,7.6,PASS
470,7.6,PASS
471,7.6,PASS
472,7.6,PASS
473,7.6,PASS
474,7.6,PASS
475,7.6,PASS
476,7.6,PASS
477,7.6,PASS
478,7.6,PASS
479,7.6,PASS
480,7.6,PASS
481,7.6,PASS
482,7.6,PASS
483,7.6,PASS
484,7.6,PASS
485,7.6,PASS
486,7.6,PASS
487,7.6,PASS
488,7.6,PASS
489,7.6,PASS
490,7.6,PASS
491,7.6,PASS
492,7.6,PASS
493,7.6,PASS
494,7.6,PASS
495,7.6,PASS
496,7.6,PASS
497,7.6,PASS
498,7.6,PASS
499,7.6,PASS
500,7.6,PASS
501,7.6,PASS
502,7.6,PASS
503,7.6,PASS
504,7.6,PASS
505,7.6,PASS
506,7.6,PASS
507,7.6,PASS
508,7.6,PASS
509,7.6,PASS
510,7.6,PASS
511,7.6,PASS
512,7.6,PASS
513,7.6,PASS
514,7.6,PASS
515,7.6,PASS
516,7.6,PASS
517,0,Exempt
518,0,Exempt
519,0,Exempt
520,0,Exempt
521,0,Exempt
522,0,Exempt
523,0,Exempt
524,0,Exempt
525,0,Exempt
526,0,Exempt
527,0,Exempt
528,0,Exempt
529,0,Exempt
530,0,Exempt
531,0,Exempt
532,0,Exempt
533,0,Exempt
534,0,Exempt
535,0,Exempt
536,0,Exempt
537,0,Exempt
538,0,Exempt
539,0,Exempt
540,0,Exempt
541,0,Exempt
542,0,Exempt
543,0,Exempt
544,0,Exempt
545,0,Exempt
546,0,Exempt
547,0,Exempt
548,0,Exempt
549,0,Exempt
550,0,Exempt
551,0,Exempt
552,0,Exempt
553,0,Exempt
554,0,Exempt
555,0,Exempt
556,0,Exempt
557,0,Exempt
558,0,Exempt
559,0,Exempt
560,0,Exempt
561,0,Exempt
562,0,Exempt
563,0,Exempt
564,0,Exempt
565,0,Exempt
566,0,Exempt
567,0,Exempt
568,0,Exempt
569,0,Exempt
570,0,Exempt
571,0,Exempt
572,0,Exempt
573,0,Exempt
574,0,Exempt
575,0,Exempt
576,0,Exempt
577,0,Exempt
578,0,Exempt
579,0,Exempt
580,0,Exempt
581,0,Exempt
582,0,Exempt
583,0,Exempt
584,0,Exempt
585,0,Exempt
586,0,Exempt
587,0,Exempt
588,0,Exempt
589,0,Exempt
590,0,Exempt
591,0,Exempt
592,0,Exempt
593,0,Exempt
594,0,Exempt
595,0,Exempt
596,0,Exempt
597,0,Exempt
598,0,Exempt
599,0,Exempt
600,0,Exempt
601,7.6,PASS
602,7.6,PASS
603,7.6,PASS
604,7.6,PASS
605,7.6,PASS
606,7.6,PASS
607,7.6,PASS
608,7.6,PASS
609,7.6,PASS
610,7.6,PASS
611,7.6,PASS
612,7.6,PASS
613,7.6,PASS
614,7.6,PASS
615,7.6,PASS
616,7.6,PASS
617,7.6,PASS
618,7.6,PASS
619,7.6,PASS
620,7.6,PASS
621,7.6,PASS
622,7.6,PASS
623,7.6,PASS
624,7.6,PASS
625,7.6,PASS
626,7.6,PASS
627,7.6,PASS
628,7.6,PASS
629,7.6,PASS
630,7.6,PASS
631,7.6,PASS
632,7.6,PASS
633,7.6,PASS
634,7.6,PASS
635,7.6,PASS
636,7.6,PASS
637,7.6,PASS
638,7.6,PASS
639,7.6,PASS
640,7.6,PASS
641,7.6,PASS
642,7.6,PASS
643,7.6,PASS
644,7.6,PASS
645,7.6,PASS
646,7.6,PASS
647,7.6,PASS
648,7.6,PASS
649,7.6,PASS
650,7.6,PASS
651,7.6,PASS
652,7.6,PASS
653,7.6,PASS
654,7.6,PASS
655,7.6,PASS
656,7.6,PASS
657,7.6,PASS
658,7.6,PASS
659,7.6,PASS
660,7.6,PASS
661,7.6,PASS
662,7.6,PASS
663,7.6,PASS
664,7.6,PASS
665,7.6,PASS
666,7.6,PASS
667,7.6,PASS
668,7.6,PASS
669,7.6,PASS
670,7.6,PASS
671,7.6,PASS
672,7.6,PASS
673,7.6,PASS
674,7.6,PASS
675,7.6,PASS
676,7.6,PASS
677,7.6,PASS
678,7.6,PASS
679,7.6,PASS
680,7.6,PASS
681,7.6,PASS
682,7.6,PASS
683,7.6,PASS
684,7.6,PASS
685,7.6,PASS
686,7.6,PASS
687,7.6,PASS
688,7.6,PASS
689,7.6,PASS
690,7.6,PASS
691,7.6,PASS
692,7.6,PASS
693,7.6,PASS
694,7.6,PASS
695,7.6,PASS
696,7.6,PASS
697,7.6,PASS
698,7.6,PASS
699,7.6,PASS
700,7.6,PASS
701,7.6,PASS
702,7.6,PASS
703,7.6,PASS
704,7.6,PASS
705,7.6,PASS
706,7.6,PASS
707,7.6,PASS
708,7.6,PASS
709,7.6,PASS
710,7.6,PASS
711,7.6,PASS
712,7.6,PASS
713,7.6,PASS
714,7.6,PASS
715,7.6,PASS
716,7.6,PASS
717,7.6,PASS
718,7.6,PASS
719,7.6,PASS
720,7.6,PASS
721,7.6,PASS
722,7.6,PASS
723,7.6,PASS
724,7.6,PASS
725,7.6,PASS
726,7.6,PASS
727,7.6,PASS
728,7.6,PASS
729,7.6,PASS
730,7.6,PASS
731,7.6,PASS
732,7.6,PASS
733,7.6,PASS
734,7.6,PASS
735,7.6,PASS
736,7.6,PASS
737,7.6,PASS
738,7.6,PASS
739,7.6,PASS
740,7.6,PASS
741,7.6,PASS
742,7.6,PASS
743,7.6,PASS
744,7.6,PASS
745,0,Exempt
746,0,Exempt
747,0,Exempt
748,0,Exempt
749,0,Exempt
750,0,Exempt
751,0,Exempt
752,0,Exempt
753,0,Exempt
754,0,Exempt
755,0,Exempt
756,0,Exempt
757,0,Exempt
758,0,Exempt
759,0,Exempt
760,0,Exempt
761,0,Exempt
762,0,Exempt
763,0,Exempt
764,0,Exempt
765,0,Exempt
766,0,Exempt
767,0,Exempt
768,0,Exempt
769,0,Exempt
770,0,Exempt
771,0,Exempt
772,0,Exempt
773,0,Exempt
774,0,Exempt
775,0,Exempt
776,0,Exempt
777,0,Exempt
778,0,Exempt
779,0,Exempt
780,0,Exempt
781,0,Exempt
782,0,Exempt
783,0,Exempt
784,0,Exempt
785,0,Exempt
786,0,Exempt
787,0,Exempt
788,0,Exempt
789,0,Exempt
790,0,Exempt
791,0,Exempt
792,0,Exempt
793,0,Exempt
794,0,Exempt
795,0,Exempt
796,0,Exempt
797,0,Exempt
798,0,Exempt
799,0,Exempt
800,0,Exempt
801,0,Exempt
802,0,Exempt
803,0,Exempt
804,0,Exempt
805,0,Exempt
806,0,Exempt
807,0,Exempt
808,0,Exempt
809,0,Exempt
810,0,Exempt
811,0,Exempt
812,0,Exempt
813,0,Exempt
814,0,Exempt
815,0,Exempt
816,0,Exempt
817,0,Exempt
818,0,Exempt
819,0,Exempt
820,0,Exempt
821,0,Exempt
822,0,Exempt
823,0,Exempt
824,0,Exempt
825,0,Exempt
826,0,Exempt
827,0,Exempt
828,0,Exempt
829,7.6,PASS
830,7.6,PASS
831,7.6,PASS
832,7.6,PASS
833,7.6,PASS
834,7.6,PASS
835,7.6,PASS
836,7.6,PASS
837,7.6,PASS
838,7.6,PASS
839,7.6,PASS
840,7.6,PASS
841,7.6,PASS
842,7.6,PASS
843,7.6,PASS
844,7.6,PASS
845,7.6,PASS
846,7.6,PASS
847,7.6,PASS
848,7.6,PASS
849,7.6,PASS
850,7.6,PASS
851,7.6,PASS
852,7.6,PASS
853,7.6,PASS
854,7.6,PASS
855,7.6,PASS
856,7.6,PASS
857,7.6,PASS
858,7.6,PASS
859,7.6,PASS
860,7.6,PASS
861,7.6,PASS
862,7.6,PASS
863,7.6,PASS
864,7.6,PASS
865,7.6,PASS
866,7.6,PASS
867,7.6,PASS
868,7.6,PASS
869,7.6,PASS
870,7.6,PASS
871,7.6,PASS
872,7.6,PASS
873,7.6,PASS
874,7.6,PASS
875,7.6,PASS
876,7.6,PASS
877,7.6,PASS
878,7.6,PASS
879,7.6,PASS
880,7.6,PASS
881,7.6,PASS
882,7.6,PASS
883,7.6,PASS
884,7.6,PASS
885,7.6,PASS
886,7.6,PASS
887,7.6,PASS
888,7.6,PASS
889,7.6,PASS
890,7.6,PASS
891,7.6,PASS
892,7.6,PASS
893,7.6,PASS
894,7.6,PASS
895,7.6,PASS
896,7.6,PASS
897,7.6,PASS
898,7.6,PASS
899,7.6,PASS
900,7.6,PASS
901,7.6,PASS
902,7.6,PASS
903,7.6,PASS
904,7.6,PASS
905,7.6,PASS
906,7.6,PASS
907,7.6,PASS
908,7.6,PASS
909,7.6,PASS
910,7.6,PASS
911,7.6,PASS
912,7.6,PASS
913,7.6,PASS
914,7.6,PASS
915,7.6,PASS
916,7.6,PASS
917,7.6,PASS
918,7.6,PASS
919,7.6,PASS
920,7.6,PASS
921,7.6,PASS
922,7.6,PASS
923,7.6,PASS
924,7.6,PASS
925,7.6,PASS
926,7.6,PASS
927,7.6,PASS
928,7.6,PASS
929,7.6,PASS
930,7.6,PASS
931,7.6,PASS
932,7.6,PASS
933,7.6,PASS
934,7.6,PASS
935,7.6,PASS
936,7.6,PASS
937,7.6,PASS
938,7.6,PASS
939,7.6,PASS
940,7.6,PASS
941,7.6,PASS
942,7.6,PASS
943,7.6,PASS
944,7.6,PASS
945,7.6,PASS
946,7.6,PASS
947,7.6,PASS
948,7.6,PASS
949,7.6,PASS
950,7.6,PASS
951,7.6,PASS
952,7.6,PASS
953,7.6,PASS
954,7.6,PASS
955,7.6,PASS
956,7.6,PASS
957,7.6,PASS
958,7.6,PASS
959,7.6,PASS
960,7.6,PASS
961,7.6,PASS
962,7.6,PASS
963,7.6,PASS
964,7.6,PASS
965,7.6,PASS
966,7.6,PASS
967,7.6,PASS
968,7.6,PASS
969,7.6,PASS
970,7.6,PASS
971,7.6,PASS
972,7.6,PASS
973,0,Exempt
974,0,Exempt
975,0,Exempt
976,0,Exempt
977,0,Exempt
978,0,Exempt
979,0,Exempt
980,0,Exempt
981,0,Exempt
982,0,Exempt
983,0,Exempt
984,0,Exempt
985,0,Exempt
986,0,Exempt
987,0,Exempt
988,0,Exempt
989,0,Exempt
990,0,Exempt
991,0,Exempt
992,0,Exempt
993,0,Exempt
994,0,Exempt
995,0,Exempt
996,0,Exempt
997,0,Exempt
998,0,Exempt
999,0,Exempt
1000,0,Exempt
1001,0,Exempt
1002,0,Exempt
1003,0,Exempt
1004,0,Exempt
1005,0,Exempt
1006,0,Exempt
1007,0,Exempt
1008,0,Exempt
1009,0,Exempt
1010,0,Exempt
1011,0,Exempt
1012,0,Exempt
1013,0,Exempt
1014,0,Exempt
1015,0,Exempt
1016,0,Exempt
1017,0,Exempt
1018,0,Exempt
1019,0,Exempt
1020,0,Exempt
1021,0,Exempt
1022,0,Exempt
1023,0,Exempt
1024,0,Exempt
1025,0,Exempt
1026,0,Exempt
1027,0,Exempt
1028,0,Exempt
1029,0,Exempt
1030,0,Exempt
1031,0,Exempt
1032,0,Exempt
1033,0,Exempt
1034,0,Exempt
1035,0,Exempt
1036,0,Exempt
1037,0,Exempt
1038,0,Exempt
1039,0,Exempt
1040,0,Exempt
1041,0,Exempt
1042,0,Exempt
1043,0,Exempt
1044,0,Exempt
1045,0,Exempt
1046,0,Exempt
1047,0,Exempt
1048,0,Exempt
1049,0,Exempt
1050,0,Exempt
1051,0,Exempt
1052,0,Exempt
1053,0,Exempt
1054,0,Exempt
1055,0,Exempt
1056,0,Exempt
1057,7.6,PASS
1058,7.6,PASS
1059,7.6,PASS
1060,7.6,PASS
1061,7.6,PASS
1062,7.6,PASS
1063,7.6,PASS
1064,7.6,PASS
1065,7.6,PASS
1066,7.6,PASS
1067,7.6,PASS
1068,7.6,PASS
1069,7.6,PASS
1070,7.6,PASS
1071,7.6,PASS
1072,7.6,PASS
1073,7.6,PASS
1074,7.6,PASS
1075,7.6,PASS
1076,7.6,PASS
1077,7.6,PASS
1078,7.6,PASS
1079,7.6,PASS
1080,7.6,PASS
1081,7.6,PASS
1082,7.6,PASS
1083,7.6,PASS
1084,7.6,PASS
1085,7.6,PASS
1086,7.6,PASS
1087,7.6,PASS
1088,7.6,PASS
1089,7.6,PASS
1090,7.6,PASS
1091,7.6,PASS
1092,7.6,PASS
1093,7.6,PASS
1094,7.6,PASS
1095,7.6,PASS
1096,7.6,PASS
1097,7.6,PASS
1098,7.6,PASS
1099,7.6,PASS
1100,7.6,PASS
1101,7.6,PASS
1102,7.6,PASS
1103,7.6,PASS
1104,7.6,PASS
1105,7.6,PASS
1106,7.6,PASS
1107,7.6,PASS
1108,7.6,PASS
1109,7.6,PASS
1110,7.6,PASS
1111,7.6,PASS
1112,7.6,PASS
1113,7.6,PASS
1114,7.6,PASS
1115,7.6,PASS
1116,7.6,PASS
1117,7.6,PASS
1118,7.6,PASS
1119,7.6,PASS
1120,7.6,PASS
1121,7.6,PASS
1122,7.6,PASS
1123,7.6,PASS
1124,7.6,PASS
1125,7.6,PASS
1126,7.6,PASS
1127,7.6,PASS
1128,7.6,PASS
1129,7.6,PASS
1130,7.6,PASS
1131,7.6,PASS
1132,7.6,PASS
1133,7.6,PASS
1134,7.6,PASS
1135,7.6,PASS
1136,7.6,PASS
1137,7.6,PASS
1138,7.6,PASS
1139,7.6,PASS
1140,7.6,PASS
1141,7.6,PASS
1142,7.6,PASS
1143,7.6,PASS
1144,7.6,PASS
1145,7.6,PASS
1146,7.6,PASS
1147,7.6,PASS
1148,7.6,PASS
1149,7.6,PASS
1150,7.6,PASS
1151,7.6,PASS
1152,7.6,PASS
1153,7.6,PASS
1154,7.6,PASS
1155,7.6,PASS
1156,7.6,PASS
1157,7.6,PASS
1158,7.6,PASS
1159,7.6,PASS
1160,7.6,PASS
1161,7.6,PASS
1162,7.6,PASS
1163,7.6,PASS
1164,7.6,PASS
1165,7.6,PASS
1166,7.6,PASS
1167,7.6,PASS
1168,7.6,PASS
1169,7.6,PASS
1170,7.6,PASS
1171,7.6,PASS
1172,7.6,PASS
1173,7.6,PASS
1174,7.6,PASS
1175,7.6,PASS
1176,7.6,PASS
1177,7.6,PASS
1178,7.6,PASS
1179,7.6,PASS
1180,7.6,PASS
1181,7.6,PASS
1182,7.6,PASS
1183,7.6,PASS
1184,7.6,PASS
1185,7.6,PASS
1186,7.6,PASS
1187,7.6,PASS
1188,7.6,PASS
1189,7.6,PASS
1190,7.6,PASS
1191,7.6,PASS
1192,7.6,PASS
1193,7.6,PASS
1194,7.6,PASS
1195,7.6,PASS
1196,7.6,PASS
1197,7.6,PASS
1198,7.6,PASS
1199,7.6,PASS
1200,7.6,PASS
1201,0,Exempt
1202,0,Exempt
1203,0,Exempt
1204,0,Exempt
1205,0,Exempt
1206,0,Exempt
1207,0,Exempt
1208,0,Exempt
1209,0,Exempt
1210,0,Exempt
1211,0,Exempt
1212,0,Exempt
1213,0,Exempt
1214,0,Exempt
1215,0,Exempt
1216,0,Exempt
1217,0,Exempt
1218,0,Exempt
1219,0,Exempt
1220,0,Exempt
1221,0,Exempt
1222,0,Exempt
1223,0,Exempt
1224,0,Exempt
1225,0,Exempt
1226,0,Exempt
1227,0,Exempt
1228,0,Exempt
1229,0,Exempt
1230,0,Exempt
1231,0,Exempt
1232,0,Exempt
1233,0,Exempt
1234,0,Exempt
1235,0,Exempt
1236,0,Exempt
1237,0,Exempt
1238,0,Exempt
1239,0,Exempt
1240,0,Exempt
1241,0,Exempt
1242,0,Exempt
1243,0,Exempt
1244,0,Exempt
1245,0,Exempt
1246,0,Exempt
1247,0,Exempt
1248,0,Exempt
1249,0,Exempt
1250,0,Exempt
1251,0,Exempt
1252,0,Exempt
1253,0,Exempt
1254,0,Exempt
1255,0,Exempt
1256,0,Exempt
1257,0,Exempt
1258,0,Exempt
1259,0,Exempt
1260,0,Exempt
1261,0,Exempt
1262,0,Exempt
1263,0,Exempt
1264,0,Exempt
1265,0,Exempt
1266,0,Exempt
1267,0,Exempt
1268,0,Exempt
1269,0,Exempt
1270,0,Exempt
1271,0,Exempt
1272,0,Exempt
1273,0,Exempt
1274,0,Exempt
1275,0,Exempt
1276,0,Exempt
1277,0,Exempt
1278,0,Exempt
1279,0,Exempt
1280,0,Exempt
1281,0,Exempt
1282,0,Exempt
1283,0,Exempt
1284,0,Exempt
1285,7.6,PASS
1286,7.6,PASS
1287,7.6,PASS
1288,7.6,PASS
1289,7.6,PASS
1290,7.6,PASS
1291,7.6,PASS
1292,7.6,PASS
1293,7.6,PASS
1294,7.6,PASS
1295,7.6,PASS
1296,7.6,PASS
1297,7.6,PASS
1298,7.6,PASS
1299,7.6,PASS
1300,7.6,PASS
1301,7.6,PASS
1302,7.6,PASS
1303,7.6,PASS
1304,7.6,PASS
1305,7.6,PASS
1306,7.6,PASS
1307,7.6,PASS
1308,7.6,PASS
1309,7.6,PASS
1310,7.6,PASS
1311,7.6,PASS
1312,7.6,PASS
1313,7.6,PASS
1314,7.6,PASS
1315,7.6,PASS
1316,7.6,PASS
1317,7.6,PASS
1318,7.6,PASS
1319,7.6,PASS
1320,7.6,PASS
1321,7.6,PASS
1322,7.6,PASS
1323,7.6,PASS
1324,7.6,PASS
1325,7.6,PASS
1326,7.6,PASS
1327,7.6,PASS
1328,7.6,PASS
1329,7.6,PASS
1330,7.6,PASS
1331,7.6,PASS
1332,7.6,PASS
1333,7.6,PASS
1334,7.6,PASS
1335,7.6,PASS
1336,7.6,PASS
1337,7.6,PASS
1338,7.6,PASS
1339,7.6,PASS
1340,7.6,PASS
1341,7.6,PASS
1342,7.6,PASS
1343,7.6,PASS
1344,7.6,PASS
1345,7.6,PASS
1346,7.6,PASS
1347,7.6,PASS
1348,7.6,PASS
1349,7.6,PASS
1350,7.6,PASS
1351,7.6,PASS
1352,7.6,PASS
1353,7.6,PASS
1354,7.6,PASS
1355,7.6,PASS
1356,7.6,PASS
1357,7.6,PASS
1358,7.6,PASS
1359,7.6,PASS
1360,7.6,PASS
1361,7.6,PASS
1362,7.6,PASS
1363,7.6,PASS
1364,7.6,PASS
1365,7.6,PASS
1366,7.6,PASS
1367,7.6,PASS
1368,7.6,PASS
1369,3.15,PASS
1370,3.15,PASS
1371,3.15,PASS
1372,3.15,PASS
1373,3.15,PASS
1374,3.15,PASS
1375,3.15,PASS
1376,3.15,PASS
1377,3.15,PASS
1378,3.15,PASS
1379,3.15,PASS
1380,3.15,PASS
1381,3.15,PASS
1382,3.15,PASS
1383,3.15,PASS
1384,3.15,PASS
1385,3.15,PASS
1386,3.15,PASS
1387,3.15,PASS
1388,3.15,PASS
1389,3.15,PASS
1390,3.15,PASS
1391,3.15,PASS
1392,3.15,PASS
1393,3.15,PASS
1394,3.15,PASS
1395,3.15,PASS
1396,3.15,PASS
1397,3.15,PASS
1398,3.15,PASS
1399,3.15,PASS
1400,3.15,PASS
1401,3.15,PASS
1402,0,Exempt
1403,0,Exempt
1404,0,Exempt
1405,0,Exempt
1406,0,Exempt
1407,0,Exempt
1408,0,Exempt
1409,0,Exempt
1410,0,Exempt
